finding_id,asset_id,hostname,severity,cvss_score,risk_score,cve_id,vuln_title,mitre_tactic,cisa_kev,exploited_in_wild,status,days_open,sla_days,sla_breached,detected_date,last_seen_date,source,owner_team,owner_email,region,asset_type,os_family,remediation
FND-004252,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-004253,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-004254,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-004255,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-004256,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-004257,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-004258,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-004259,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-004260,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-004261,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-004262,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-004263,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-004264,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-004265,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-004266,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-004267,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-004268,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-004269,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-004270,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-004271,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-004272,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-004273,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-004274,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-004275,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-004276,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-004277,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-004278,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-004279,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-004280,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-004281,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-004282,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-004283,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-004284,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-004285,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-004286,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-004287,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-004288,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-004289,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-004290,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-004291,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-004292,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-004293,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-004294,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-004295,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-004296,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-004297,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-004298,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-004299,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-004300,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-004301,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-004302,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-004303,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-004304,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-004305,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-004306,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-004307,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-004308,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-004309,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-004310,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-004311,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-004312,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-004313,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-004314,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-004315,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-004316,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-004317,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-004318,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-004319,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-004320,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-004321,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-004322,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-004323,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-004324,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-004325,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-004326,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-004327,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-004328,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-004329,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-004330,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-004331,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-004332,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-004333,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-004334,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-004335,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-004336,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-004337,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-004338,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-004339,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-004340,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-004341,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-004342,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-004343,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-004344,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-004345,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-004346,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-004347,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
